n°_evaluation,fitness,precision,f-measure,time
3086,1.0,0.19999999999999996,0.33333333333333326,0.0
3087,1.0,0.19999999999999996,0.33333333333333326,0.0
3088,1.0,0.19999999999999996,0.33333333333333326,0.015625
3089,1.0,0.19999999999999996,0.33333333333333326,0.0
3090,1.0,0.19999999999999996,0.33333333333333326,0.0
3091,1.0,0.19999999999999996,0.33333333333333326,0.015625
3092,1.0,0.19999999999999996,0.33333333333333326,0.0
3093,1.0,0.19999999999999996,0.33333333333333326,0.0
3094,1.0,0.19999999999999996,0.33333333333333326,0.0
3095,1.0,0.19999999999999996,0.33333333333333326,0.015625
3096,1.0,0.19999999999999996,0.33333333333333326,0.0
3097,1.0,0.19999999999999996,0.33333333333333326,0.0
3098,1.0,0.19999999999999996,0.33333333333333326,0.015625
3099,1.0,0.19999999999999996,0.33333333333333326,0.0
3100,1.0,0.19999999999999996,0.33333333333333326,0.0
3101,1.0,0.19999999999999996,0.33333333333333326,0.015625
3102,1.0,0.19999999999999996,0.33333333333333326,0.0
3103,1.0,0.19999999999999996,0.33333333333333326,0.0
3104,1.0,0.19999999999999996,0.33333333333333326,0.0
3105,1.0,0.19999999999999996,0.33333333333333326,0.015625
3106,1.0,0.19999999999999996,0.33333333333333326,0.0
3107,1.0,0.19999999999999996,0.33333333333333326,0.0
3108,1.0,0.19999999999999996,0.33333333333333326,0.015625
3109,1.0,0.19999999999999996,0.33333333333333326,0.0
3110,1.0,0.19999999999999996,0.33333333333333326,0.0
3111,1.0,0.19999999999999996,0.33333333333333326,0.0
3112,1.0,0.19999999999999996,0.33333333333333326,0.015625
3113,1.0,0.19999999999999996,0.33333333333333326,0.0
3114,1.0,0.19999999999999996,0.33333333333333326,0.0
3115,1.0,0.19999999999999996,0.33333333333333326,0.015625
3116,1.0,0.19999999999999996,0.33333333333333326,0.0
3117,1.0,0.19999999999999996,0.33333333333333326,0.0
3118,1.0,0.19999999999999996,0.33333333333333326,0.015625
3119,1.0,0.19999999999999996,0.33333333333333326,0.0
3120,1.0,0.19999999999999996,0.33333333333333326,0.0
3121,1.0,0.19999999999999996,0.33333333333333326,0.015625
3122,1.0,0.19999999999999996,0.33333333333333326,0.0
3123,1.0,0.19999999999999996,0.33333333333333326,0.0
3124,1.0,0.19999999999999996,0.33333333333333326,0.0
3125,1.0,0.19999999999999996,0.33333333333333326,0.015625
3126,1.0,0.19999999999999996,0.33333333333333326,0.0
3127,1.0,0.19999999999999996,0.33333333333333326,0.0
3128,1.0,0.19999999999999996,0.33333333333333326,0.015625
3129,1.0,0.19999999999999996,0.33333333333333326,0.0
3130,1.0,0.19999999999999996,0.33333333333333326,0.0
3131,1.0,0.19999999999999996,0.33333333333333326,0.015625
3132,1.0,0.19999999999999996,0.33333333333333326,0.0
3133,1.0,0.19999999999999996,0.33333333333333326,0.0
3134,1.0,0.19999999999999996,0.33333333333333326,0.015625
3135,1.0,0.19999999999999996,0.33333333333333326,0.0
3136,1.0,0.19999999999999996,0.33333333333333326,0.0
3137,1.0,0.19999999999999996,0.33333333333333326,0.0
3138,1.0,0.19999999999999996,0.33333333333333326,0.015625
3139,1.0,0.19999999999999996,0.33333333333333326,0.0
3140,1.0,0.19999999999999996,0.33333333333333326,0.0
3141,1.0,0.19999999999999996,0.33333333333333326,0.015625
3142,1.0,0.19999999999999996,0.33333333333333326,0.0
3143,1.0,0.19999999999999996,0.33333333333333326,0.0
3144,1.0,0.19999999999999996,0.33333333333333326,0.015625
3145,1.0,0.19999999999999996,0.33333333333333326,0.0
3146,1.0,0.19999999999999996,0.33333333333333326,0.0
3147,1.0,0.19999999999999996,0.33333333333333326,0.015625
3148,1.0,0.19999999999999996,0.33333333333333326,0.0
3149,1.0,0.19999999999999996,0.33333333333333326,0.0
3150,1.0,0.19999999999999996,0.33333333333333326,0.0
3151,1.0,0.19999999999999996,0.33333333333333326,0.015625
3152,1.0,0.19999999999999996,0.33333333333333326,0.0
3153,1.0,0.19999999999999996,0.33333333333333326,0.0
3154,1.0,0.19999999999999996,0.33333333333333326,0.015625
3155,1.0,0.19999999999999996,0.33333333333333326,0.0
3156,1.0,0.19999999999999996,0.33333333333333326,0.0
3157,1.0,0.19999999999999996,0.33333333333333326,0.0
3158,1.0,0.19999999999999996,0.33333333333333326,0.0
3159,1.0,0.19999999999999996,0.33333333333333326,0.0
3160,1.0,0.19999999999999996,0.33333333333333326,0.0
3161,1.0,0.19999999999999996,0.33333333333333326,0.015625
3162,1.0,0.19999999999999996,0.33333333333333326,0.0
3163,1.0,0.19999999999999996,0.33333333333333326,0.0
3164,1.0,0.19999999999999996,0.33333333333333326,0.015625
3165,1.0,0.19999999999999996,0.33333333333333326,0.0
3166,1.0,0.19999999999999996,0.33333333333333326,0.0
3167,1.0,0.19999999999999996,0.33333333333333326,0.0
3168,1.0,0.19999999999999996,0.33333333333333326,0.015625
3169,1.0,0.19999999999999996,0.33333333333333326,0.0
3170,1.0,0.19999999999999996,0.33333333333333326,0.0
3171,1.0,0.19999999999999996,0.33333333333333326,0.015625
3172,1.0,0.19999999999999996,0.33333333333333326,0.0
3173,1.0,0.19999999999999996,0.33333333333333326,0.0
3174,1.0,0.19999999999999996,0.33333333333333326,0.0
3175,1.0,0.19999999999999996,0.33333333333333326,0.015625
3176,1.0,0.19999999999999996,0.33333333333333326,0.0
3177,1.0,0.19999999999999996,0.33333333333333326,0.0
3178,1.0,0.19999999999999996,0.33333333333333326,0.015625
3179,1.0,0.19999999999999996,0.33333333333333326,0.0
3180,1.0,0.19999999999999996,0.33333333333333326,0.0
3181,1.0,0.19999999999999996,0.33333333333333326,0.0
3182,1.0,0.19999999999999996,0.33333333333333326,0.015625
3183,1.0,0.19999999999999996,0.33333333333333326,0.0
3184,1.0,0.19999999999999996,0.33333333333333326,0.0
3185,1.0,0.19999999999999996,0.33333333333333326,0.015625
3186,1.0,0.19999999999999996,0.33333333333333326,0.0
3187,1.0,0.19999999999999996,0.33333333333333326,0.0
3188,1.0,0.19999999999999996,0.33333333333333326,0.015625
3189,1.0,0.19999999999999996,0.33333333333333326,0.0
3190,1.0,0.19999999999999996,0.33333333333333326,0.0
3191,1.0,0.19999999999999996,0.33333333333333326,0.015625
3192,1.0,0.19999999999999996,0.33333333333333326,0.0
3193,1.0,0.19999999999999996,0.33333333333333326,0.0
3194,1.0,0.19999999999999996,0.33333333333333326,0.015625
3195,1.0,0.19999999999999996,0.33333333333333326,0.0
3196,1.0,0.19999999999999996,0.33333333333333326,0.0
3197,1.0,0.19999999999999996,0.33333333333333326,0.015625
3198,1.0,0.19999999999999996,0.33333333333333326,0.0
3199,1.0,0.19999999999999996,0.33333333333333326,0.0
3200,1.0,0.19999999999999996,0.33333333333333326,0.015625
3201,1.0,0.19999999999999996,0.33333333333333326,0.0
3202,1.0,0.19999999999999996,0.33333333333333326,0.0
3203,1.0,0.19999999999999996,0.33333333333333326,0.015625
3204,1.0,0.19999999999999996,0.33333333333333326,0.0
3205,1.0,0.19999999999999996,0.33333333333333326,0.0
3206,1.0,0.19999999999999996,0.33333333333333326,0.0
3207,1.0,0.19999999999999996,0.33333333333333326,0.015625
3208,1.0,0.19999999999999996,0.33333333333333326,0.0
3209,1.0,0.19999999999999996,0.33333333333333326,0.0
3210,1.0,0.19999999999999996,0.33333333333333326,0.015625
3211,1.0,0.19999999999999996,0.33333333333333326,0.0
3212,1.0,0.19999999999999996,0.33333333333333326,0.0
3213,1.0,0.19999999999999996,0.33333333333333326,0.0
3214,1.0,0.19999999999999996,0.33333333333333326,0.015625
3215,1.0,0.19999999999999996,0.33333333333333326,0.0
3216,1.0,0.19999999999999996,0.33333333333333326,0.0
3217,1.0,0.19999999999999996,0.33333333333333326,0.015625
3218,1.0,0.19999999999999996,0.33333333333333326,0.0
3219,1.0,0.19999999999999996,0.33333333333333326,0.0
3220,1.0,0.19999999999999996,0.33333333333333326,0.015625
3221,1.0,0.19999999999999996,0.33333333333333326,0.0
3222,1.0,0.19999999999999996,0.33333333333333326,0.0
3223,0.75,0.0,0.0,0.0
3224,1.0,0.19999999999999996,0.33333333333333326,0.015625
3225,1.0,0.19999999999999996,0.33333333333333326,0.0
3226,1.0,0.19999999999999996,0.33333333333333326,0.0
3227,1.0,0.19999999999999996,0.33333333333333326,0.015625
3228,1.0,0.19999999999999996,0.33333333333333326,0.0
3229,1.0,0.19999999999999996,0.33333333333333326,0.0
3230,1.0,0.19999999999999996,0.33333333333333326,0.015625
3231,1.0,0.19999999999999996,0.33333333333333326,0.0
3232,1.0,0.19999999999999996,0.33333333333333326,0.0
3233,1.0,0.19999999999999996,0.33333333333333326,0.0
3234,1.0,0.19999999999999996,0.33333333333333326,0.015625
3235,1.0,0.19999999999999996,0.33333333333333326,0.0
3236,1.0,0.19999999999999996,0.33333333333333326,0.0
3237,1.0,0.19999999999999996,0.33333333333333326,0.015625
3238,1.0,0.19999999999999996,0.33333333333333326,0.0
3239,1.0,0.19999999999999996,0.33333333333333326,0.0
3240,1.0,0.19999999999999996,0.33333333333333326,0.015625
3241,1.0,0.19999999999999996,0.33333333333333326,0.0
3242,1.0,0.19999999999999996,0.33333333333333326,0.0
3243,1.0,0.19999999999999996,0.33333333333333326,0.0
3244,1.0,0.19999999999999996,0.33333333333333326,0.015625
3245,1.0,0.19999999999999996,0.33333333333333326,0.0
3246,1.0,0.19999999999999996,0.33333333333333326,0.0
3247,1.0,0.19999999999999996,0.33333333333333326,0.015625
3248,1.0,0.19999999999999996,0.33333333333333326,0.0
3249,1.0,0.19999999999999996,0.33333333333333326,0.0
3250,1.0,0.19999999999999996,0.33333333333333326,0.015625
3251,1.0,0.19999999999999996,0.33333333333333326,0.0
3252,1.0,0.19999999999999996,0.33333333333333326,0.0
3253,1.0,0.19999999999999996,0.33333333333333326,0.0
3254,1.0,0.19999999999999996,0.33333333333333326,0.015625
3255,1.0,0.19999999999999996,0.33333333333333326,0.0
3256,1.0,0.19999999999999996,0.33333333333333326,0.0
3257,1.0,0.19999999999999996,0.33333333333333326,0.015625
3258,1.0,0.19999999999999996,0.33333333333333326,0.0
3259,1.0,0.19999999999999996,0.33333333333333326,0.0
3260,0.75,0.1333333333333333,0.2264150943396226,0.015625
3261,1.0,0.19999999999999996,0.33333333333333326,0.0
3262,1.0,0.19999999999999996,0.33333333333333326,0.0
3263,1.0,0.19999999999999996,0.33333333333333326,0.015625
3264,1.0,0.19999999999999996,0.33333333333333326,0.0
3265,1.0,0.19999999999999996,0.33333333333333326,0.0
3266,1.0,0.19999999999999996,0.33333333333333326,0.015625
3267,1.0,0.19999999999999996,0.33333333333333326,0.0
3268,1.0,0.19999999999999996,0.33333333333333326,0.0
3269,1.0,0.19999999999999996,0.33333333333333326,0.015625
3270,1.0,0.19999999999999996,0.33333333333333326,0.0
3271,1.0,0.19999999999999996,0.33333333333333326,0.0
3272,1.0,0.19999999999999996,0.33333333333333326,0.015625
3273,1.0,0.19999999999999996,0.33333333333333326,0.0
3274,1.0,0.19999999999999996,0.33333333333333326,0.0
3275,1.0,0.19999999999999996,0.33333333333333326,0.0
3276,1.0,0.19999999999999996,0.33333333333333326,0.015625
3277,1.0,0.19999999999999996,0.33333333333333326,0.0
3278,1.0,0.19999999999999996,0.33333333333333326,0.0
3279,1.0,0.19999999999999996,0.33333333333333326,0.015625
3280,1.0,0.19999999999999996,0.33333333333333326,0.0
3281,1.0,0.19999999999999996,0.33333333333333326,0.0
3282,1.0,0.19999999999999996,0.33333333333333326,0.015625
3283,1.0,0.19999999999999996,0.33333333333333326,0.0
3284,1.0,0.19999999999999996,0.33333333333333326,0.015625
3285,1.0,0.19999999999999996,0.33333333333333326,0.0
3286,1.0,0.19999999999999996,0.33333333333333326,0.0
3287,1.0,0.19999999999999996,0.33333333333333326,0.015625
3288,1.0,0.19999999999999996,0.33333333333333326,0.0
3289,0.8,0.1333333333333333,0.22857142857142854,0.0
3290,1.0,0.19999999999999996,0.33333333333333326,0.015625
3291,1.0,0.19999999999999996,0.33333333333333326,0.0
3292,0.8,0.1333333333333333,0.22857142857142854,0.0
3293,1.0,0.19999999999999996,0.33333333333333326,0.015625
3294,1.0,0.19999999999999996,0.33333333333333326,0.0
3295,1.0,0.19999999999999996,0.33333333333333326,0.0
3296,1.0,0.19999999999999996,0.33333333333333326,0.0
3297,1.0,0.19999999999999996,0.33333333333333326,0.015625
3298,1.0,0.19999999999999996,0.33333333333333326,0.0
3299,1.0,0.19999999999999996,0.33333333333333326,0.0
3300,0.6666666666666667,0.1333333333333333,0.22222222222222218,0.015625
3301,1.0,0.19999999999999996,0.33333333333333326,0.0
3302,1.0,0.19999999999999996,0.33333333333333326,0.0
3303,1.0,0.19999999999999996,0.33333333333333326,0.015625
3304,1.0,0.19999999999999996,0.33333333333333326,0.0
3305,1.0,0.19999999999999996,0.33333333333333326,0.015625
3306,1.0,0.19999999999999996,0.33333333333333326,0.0
3307,1.0,0.19999999999999996,0.33333333333333326,0.0
3308,1.0,0.19999999999999996,0.33333333333333326,0.015625
3309,1.0,0.19999999999999996,0.33333333333333326,0.0
3310,0.6666666666666667,0.1333333333333333,0.22222222222222218,0.0
3311,1.0,0.19999999999999996,0.33333333333333326,0.015625
3312,1.0,0.19999999999999996,0.33333333333333326,0.0
3313,1.0,0.19999999999999996,0.33333333333333326,0.0
3314,1.0,0.19999999999999996,0.33333333333333326,0.015625
3315,1.0,0.19999999999999996,0.33333333333333326,0.0
3316,1.0,0.19999999999999996,0.33333333333333326,0.0
3317,1.0,0.19999999999999996,0.33333333333333326,0.015625
3318,1.0,0.19999999999999996,0.33333333333333326,0.0
3319,0.8333333333333334,0.1333333333333333,0.22988505747126434,0.0
3320,0.8,0.1333333333333333,0.22857142857142854,0.015625
3321,1.0,0.19999999999999996,0.33333333333333326,0.0
3322,1.0,0.19999999999999996,0.33333333333333326,0.015625
3323,1.0,0.19999999999999996,0.33333333333333326,0.0
3324,1.0,0.19999999999999996,0.33333333333333326,0.0
3325,1.0,0.19999999999999996,0.33333333333333326,0.015625
3326,1.0,0.19999999999999996,0.33333333333333326,0.0
3327,1.0,0.19999999999999996,0.33333333333333326,0.0
3328,1.0,0.19999999999999996,0.33333333333333326,0.015625
3329,1.0,0.19999999999999996,0.33333333333333326,0.0
3330,1.0,0.19999999999999996,0.33333333333333326,0.0
3331,1.0,0.19999999999999996,0.33333333333333326,0.015625
3332,1.0,0.19999999999999996,0.33333333333333326,0.0
3333,1.0,0.19999999999999996,0.33333333333333326,0.0
3334,0.8,0.1333333333333333,0.22857142857142854,0.015625
3335,1.0,0.19999999999999996,0.33333333333333326,0.0
3336,1.0,0.19999999999999996,0.33333333333333326,0.0
3337,1.0,0.19999999999999996,0.33333333333333326,0.0
3338,1.0,0.19999999999999996,0.33333333333333326,0.015625
3339,1.0,0.19999999999999996,0.33333333333333326,0.0
3340,0.8,0.1333333333333333,0.22857142857142854,0.015625
3341,1.0,0.19999999999999996,0.33333333333333326,0.0
3342,1.0,0.19999999999999996,0.33333333333333326,0.0
3343,1.0,0.19999999999999996,0.33333333333333326,0.015625
3344,1.0,0.19999999999999996,0.33333333333333326,0.0
3345,1.0,0.19999999999999996,0.33333333333333326,0.0
3346,1.0,0.19999999999999996,0.33333333333333326,0.015625
3347,0.8,0.1333333333333333,0.22857142857142854,0.0
3348,1.0,0.19999999999999996,0.33333333333333326,0.0
3349,0.8,0.1333333333333333,0.22857142857142854,0.015625
3350,1.0,0.19999999999999996,0.33333333333333326,0.0
3351,0.8,0.1333333333333333,0.22857142857142854,0.0
3352,1.0,0.19999999999999996,0.33333333333333326,0.015625
3353,1.0,0.19999999999999996,0.33333333333333326,0.0
3354,1.0,0.19999999999999996,0.33333333333333326,0.0
3355,1.0,0.19999999999999996,0.33333333333333326,0.015625
3356,1.0,0.19999999999999996,0.33333333333333326,0.0
3357,1.0,0.19999999999999996,0.33333333333333326,0.015625
3358,1.0,0.19999999999999996,0.33333333333333326,0.0
3359,1.0,0.19999999999999996,0.33333333333333326,0.0
3360,1.0,0.19999999999999996,0.33333333333333326,0.015625
3361,1.0,0.19999999999999996,0.33333333333333326,0.0
3362,1.0,0.19999999999999996,0.33333333333333326,0.0
3363,1.0,0.19999999999999996,0.33333333333333326,0.015625
3364,1.0,0.19999999999999996,0.33333333333333326,0.0
3365,1.0,0.19999999999999996,0.33333333333333326,0.015625
3366,0.75,0.09999999999999998,0.17647058823529407,0.0
3367,0.6,0.09999999999999998,0.1714285714285714,0.0
3368,1.0,0.19999999999999996,0.33333333333333326,0.0
3369,1.0,0.19999999999999996,0.33333333333333326,0.015625
3370,1.0,0.19999999999999996,0.33333333333333326,0.0
3371,1.0,0.19999999999999996,0.33333333333333326,0.0
3372,1.0,0.19999999999999996,0.33333333333333326,0.015625
3373,1.0,0.19999999999999996,0.33333333333333326,0.0
3374,1.0,0.19999999999999996,0.33333333333333326,0.015625
3375,1.0,0.19999999999999996,0.33333333333333326,0.0
3376,0.8,0.09999999999999998,0.17777777777777776,0.0
3377,1.0,0.19999999999999996,0.33333333333333326,0.0
3378,1.0,0.19999999999999996,0.33333333333333326,0.015625
3379,1.0,0.19999999999999996,0.33333333333333326,0.0
3380,1.0,0.19999999999999996,0.33333333333333326,0.0
3381,1.0,0.19999999999999996,0.33333333333333326,0.015625
3382,1.0,0.19999999999999996,0.33333333333333326,0.0
3383,1.0,0.19999999999999996,0.33333333333333326,0.0
3384,1.0,0.19999999999999996,0.33333333333333326,0.015625
3385,1.0,0.19999999999999996,0.33333333333333326,0.0
3386,0.75,0.0,0.0,0.0
3387,1.0,0.19999999999999996,0.33333333333333326,0.015625
3388,1.0,0.19999999999999996,0.33333333333333326,0.0
3389,1.0,0.19999999999999996,0.33333333333333326,0.0
3390,1.0,0.19999999999999996,0.33333333333333326,0.0
3391,1.0,0.19999999999999996,0.33333333333333326,0.015625
3392,0.8333333333333334,0.1333333333333333,0.22988505747126434,0.0
3393,1.0,0.19999999999999996,0.33333333333333326,0.0
3394,1.0,0.19999999999999996,0.33333333333333326,0.015625
3395,1.0,0.19999999999999996,0.33333333333333326,0.0
3396,1.0,0.19999999999999996,0.33333333333333326,0.0
3397,0.8,0.1333333333333333,0.22857142857142854,0.015625
3398,1.0,0.19999999999999996,0.33333333333333326,0.0
3399,1.0,0.19999999999999996,0.33333333333333326,0.015625
3400,1.0,0.19999999999999996,0.33333333333333326,0.0
3401,1.0,0.19999999999999996,0.33333333333333326,0.0
3402,1.0,0.19999999999999996,0.33333333333333326,0.015625
3403,1.0,0.19999999999999996,0.33333333333333326,0.0
3404,1.0,0.19999999999999996,0.33333333333333326,0.0
3405,1.0,0.19999999999999996,0.33333333333333326,0.015625
3406,0.6666666666666667,0.0,0.0,0.0
3407,1.0,0.16666666666666663,0.2857142857142857,0.015625
3408,1.0,0.16666666666666663,0.2857142857142857,0.0
3409,1.0,0.16666666666666663,0.2857142857142857,0.0
3410,1.0,0.16666666666666663,0.2857142857142857,0.015625
3411,1.0,0.16666666666666663,0.2857142857142857,0.0
3412,1.0,0.16666666666666663,0.2857142857142857,0.0
3413,1.0,0.16666666666666663,0.2857142857142857,0.015625
3414,1.0,0.16666666666666663,0.2857142857142857,0.015625
3415,0.33333333333333337,0.11111111111111116,0.1666666666666667,0.0
3416,1.0,0.16666666666666663,0.2857142857142857,0.015625
3417,1.0,0.16666666666666663,0.2857142857142857,0.0
3418,1.0,0.16666666666666663,0.2857142857142857,0.015625
3419,1.0,0.16666666666666663,0.2857142857142857,0.0
3420,1.0,0.16666666666666663,0.2857142857142857,0.0
3421,1.0,0.16666666666666663,0.2857142857142857,0.015625
3422,1.0,0.16666666666666663,0.2857142857142857,0.0
3423,1.0,0.16666666666666663,0.2857142857142857,0.015625
3424,1.0,0.16666666666666663,0.2857142857142857,0.0
3425,1.0,0.16666666666666663,0.2857142857142857,0.0
3426,1.0,0.16666666666666663,0.2857142857142857,0.015625
3427,1.0,0.16666666666666663,0.2857142857142857,0.0
3428,1.0,0.16666666666666663,0.2857142857142857,0.015625
3429,1.0,0.16666666666666663,0.2857142857142857,0.0
3430,1.0,0.16666666666666663,0.2857142857142857,0.015625
3431,1.0,0.16666666666666663,0.2857142857142857,0.0
3432,1.0,0.16666666666666663,0.2857142857142857,0.0
3433,1.0,0.16666666666666663,0.2857142857142857,0.015625
3434,1.0,0.16666666666666663,0.2857142857142857,0.0
3435,1.0,0.16666666666666663,0.2857142857142857,0.015625
3436,1.0,0.16666666666666663,0.2857142857142857,0.0
3437,1.0,0.16666666666666663,0.2857142857142857,0.0
3438,1.0,0.16666666666666663,0.2857142857142857,0.015625
3439,1.0,0.16666666666666663,0.2857142857142857,0.0
3440,1.0,0.16666666666666663,0.2857142857142857,0.015625
3441,1.0,0.16666666666666663,0.2857142857142857,0.0
3442,1.0,0.16666666666666663,0.2857142857142857,0.046875
3443,1.0,0.16666666666666663,0.2857142857142857,0.015625
3444,1.0,0.16666666666666663,0.2857142857142857,0.0
3445,1.0,0.16666666666666663,0.2857142857142857,0.0
3446,1.0,0.16666666666666663,0.2857142857142857,0.015625
3447,1.0,0.16666666666666663,0.2857142857142857,0.0
3448,1.0,0.16666666666666663,0.2857142857142857,0.015625
3449,0.8333333333333334,0.125,0.21739130434782608,0.0
3450,1.0,0.16666666666666663,0.2857142857142857,0.015625
3451,1.0,0.16666666666666663,0.2857142857142857,0.0
3452,1.0,0.16666666666666663,0.2857142857142857,0.0
3453,1.0,0.16666666666666663,0.2857142857142857,0.015625
3454,1.0,0.16666666666666663,0.2857142857142857,0.0
3455,1.0,0.16666666666666663,0.2857142857142857,0.015625
3456,1.0,0.16666666666666663,0.2857142857142857,0.0
3457,1.0,0.16666666666666663,0.2857142857142857,0.015625
3458,0.8,0.11111111111111116,0.19512195121951229,0.0
3459,1.0,0.16666666666666663,0.2857142857142857,0.015625
3460,1.0,0.16666666666666663,0.2857142857142857,0.0
3461,1.0,0.16666666666666663,0.2857142857142857,0.0
3462,1.0,0.16666666666666663,0.2857142857142857,0.015625
3463,1.0,0.16666666666666663,0.2857142857142857,0.0
3464,1.0,0.16666666666666663,0.2857142857142857,0.015625
3465,1.0,0.16666666666666663,0.2857142857142857,0.0
3466,1.0,0.16666666666666663,0.2857142857142857,0.0
3467,0.8,0.11111111111111116,0.19512195121951229,0.015625
3468,0.8333333333333334,0.11111111111111116,0.1960784313725491,0.015625
3469,1.0,0.16666666666666663,0.2857142857142857,0.0
3470,1.0,0.16666666666666663,0.2857142857142857,0.0
3471,1.0,0.16666666666666663,0.2857142857142857,0.015625
3472,1.0,0.16666666666666663,0.2857142857142857,0.015625
3473,1.0,0.16666666666666663,0.2857142857142857,0.0
3474,1.0,0.16666666666666663,0.2857142857142857,0.0
3475,1.0,0.16666666666666663,0.2857142857142857,0.015625
3476,1.0,0.16666666666666663,0.2857142857142857,0.0
3477,0.75,0.08333333333333337,0.15000000000000005,0.0
3478,1.0,0.16666666666666663,0.2857142857142857,0.015625
3479,1.0,0.16666666666666663,0.2857142857142857,0.015625
3480,1.0,0.16666666666666663,0.2857142857142857,0.0
3481,1.0,0.16666666666666663,0.2857142857142857,0.0
3482,1.0,0.16666666666666663,0.2857142857142857,0.015625
3483,1.0,0.16666666666666663,0.2857142857142857,0.0
3484,1.0,0.16666666666666663,0.2857142857142857,0.015625
3485,1.0,0.16666666666666663,0.2857142857142857,0.0
3486,1.0,0.16666666666666663,0.2857142857142857,0.0
3487,1.0,0.16666666666666663,0.2857142857142857,0.015625
3488,1.0,0.16666666666666663,0.2857142857142857,0.0
3489,1.0,0.16666666666666663,0.2857142857142857,0.015625
3490,1.0,0.16666666666666663,0.2857142857142857,0.0
3491,1.0,0.16666666666666663,0.2857142857142857,0.0
3492,1.0,0.16666666666666663,0.2857142857142857,0.015625
3493,1.0,0.16666666666666663,0.2857142857142857,0.0
3494,1.0,0.16666666666666663,0.2857142857142857,0.015625
3495,1.0,0.16666666666666663,0.2857142857142857,0.0
3496,1.0,0.16666666666666663,0.2857142857142857,0.015625
3497,1.0,0.16666666666666663,0.2857142857142857,0.0
3498,1.0,0.16666666666666663,0.2857142857142857,0.015625
3499,1.0,0.16666666666666663,0.2857142857142857,0.0
3500,1.0,0.16666666666666663,0.2857142857142857,0.015625
3501,1.0,0.16666666666666663,0.2857142857142857,0.0
3502,1.0,0.16666666666666663,0.2857142857142857,0.015625
3503,1.0,0.16666666666666663,0.2857142857142857,0.0
3504,1.0,0.16666666666666663,0.2857142857142857,0.0
3505,1.0,0.16666666666666663,0.2857142857142857,0.015625
3506,1.0,0.16666666666666663,0.2857142857142857,0.0
3507,1.0,0.16666666666666663,0.2857142857142857,0.015625
3508,0.8333333333333334,0.11111111111111116,0.1960784313725491,0.0
3509,1.0,0.16666666666666663,0.2857142857142857,0.015625
3510,1.0,0.16666666666666663,0.2857142857142857,0.0
3511,1.0,0.16666666666666663,0.2857142857142857,0.015625
3512,1.0,0.16666666666666663,0.2857142857142857,0.0
3513,1.0,0.16666666666666663,0.2857142857142857,0.015625
3514,0.8,0.11111111111111116,0.19512195121951229,0.0
3515,1.0,0.16666666666666663,0.2857142857142857,0.0
3516,1.0,0.16666666666666663,0.2857142857142857,0.015625
3517,1.0,0.16666666666666663,0.2857142857142857,0.0
3518,1.0,0.16666666666666663,0.2857142857142857,0.015625
3519,1.0,0.16666666666666663,0.2857142857142857,0.0
3520,1.0,0.16666666666666663,0.2857142857142857,0.015625
3521,1.0,0.16666666666666663,0.2857142857142857,0.0
3522,1.0,0.16666666666666663,0.2857142857142857,0.015625
3523,1.0,0.16666666666666663,0.2857142857142857,0.0
3524,1.0,0.16666666666666663,0.2857142857142857,0.0
3525,0.6666666666666667,0.11111111111111116,0.19047619047619055,0.015625
3526,0.8,0.11111111111111116,0.19512195121951229,0.0
3527,1.0,0.16666666666666663,0.2857142857142857,0.015625
3528,1.0,0.16666666666666663,0.2857142857142857,0.0
3529,1.0,0.16666666666666663,0.2857142857142857,0.015625
3530,0.8,0.11111111111111116,0.19512195121951229,0.0
3531,0.8333333333333334,0.125,0.21739130434782608,0.015625
3532,1.0,0.16666666666666663,0.2857142857142857,0.0
3533,1.0,0.16666666666666663,0.2857142857142857,0.015625
3534,1.0,0.16666666666666663,0.2857142857142857,0.0
3535,1.0,0.16666666666666663,0.2857142857142857,0.0
3536,1.0,0.16666666666666663,0.2857142857142857,0.015625
3537,1.0,0.16666666666666663,0.2857142857142857,0.0
3538,1.0,0.16666666666666663,0.2857142857142857,0.015625
3539,1.0,0.16666666666666663,0.2857142857142857,0.0
3540,1.0,0.16666666666666663,0.2857142857142857,0.015625
3541,1.0,0.16666666666666663,0.2857142857142857,0.0
3542,1.0,0.16666666666666663,0.2857142857142857,0.0
3543,1.0,0.16666666666666663,0.2857142857142857,0.015625
3544,1.0,0.16666666666666663,0.2857142857142857,0.0
3545,1.0,0.16666666666666663,0.2857142857142857,0.015625
3546,1.0,0.16666666666666663,0.2857142857142857,0.0
3547,1.0,0.16666666666666663,0.2857142857142857,0.015625
3548,0.6666666666666667,0.11111111111111116,0.19047619047619055,0.0
3549,1.0,0.16666666666666663,0.2857142857142857,0.015625
3550,1.0,0.16666666666666663,0.2857142857142857,0.0
3551,1.0,0.16666666666666663,0.2857142857142857,0.015625
3552,1.0,0.16666666666666663,0.2857142857142857,0.0
3553,1.0,0.16666666666666663,0.2857142857142857,0.0
3554,0.8333333333333334,0.11111111111111116,0.1960784313725491,0.015625
3555,1.0,0.16666666666666663,0.2857142857142857,0.0
3556,1.0,0.16666666666666663,0.2857142857142857,0.015625
3557,1.0,0.16666666666666663,0.2857142857142857,0.0
3558,1.0,0.16666666666666663,0.2857142857142857,0.015625
3559,1.0,0.16666666666666663,0.2857142857142857,0.0
3560,1.0,0.16666666666666663,0.2857142857142857,0.015625
